"z_star[1]" "z_star[2]" "z_star[3]" "z_star[4]" "z_star[5]" "z_star[6]" "z_star[7]" "z_star[8]" "z_star[9]" "z_star[10]" "z_star[11]" "z_star[12]" "z_star[13]" "z_star[14]" "z_star[15]" "z_star[16]" "z_star[17]" "z_star[18]" "z_star[19]" "z_star[20]" "z_star[21]" "z_star[22]" "z_star[23]" "z_star[24]" "z_star[25]" "z_star[26]" "z_star[27]" "z_star[28]" "z_star[29]" "z_star[30]" "z_star[31]" "z_star[32]" "z_star[33]" "z_star[34]" "z_star[35]" "z_star[36]" "z_star[37]" "z_star[38]" "z_star[39]" "z_star[40]" "z_star[41]" "z_star[42]" "z_star[43]" "z_star[44]" "z_star[45]" "z_star[46]" "z_star[47]" "z_star[48]" "z_star[49]" "z_star[50]" "z_star[51]" "z_star[52]" "z_star[53]" "z_star[54]" "z_star[55]" "z_star[56]" "z_star[57]" "z_star[58]" "z_star[59]" "z_star[60]" "z_star[61]" "z_star[62]" "z_star[63]" "z_star[64]" "z_star[65]" "z_star[66]" "z_star[67]" "z_star[68]" "z_star[69]" "z_star[70]" "z_star[71]" "z_star[72]" "z_star[73]" "z_star[74]" "z_star[75]" "z_star[76]" "z_star[77]" "z_star[78]" "z_star[79]" "z_star[80]" "z_star[81]"
"10513" 3 2 2 2 1 2 3 1 2 2 1 2 2 3 1 2 1 1 1 2 1 2 3 1 2 1 2 3 1 1 2 2 1 1 1 2 1 1 1 1 2 1 1 1 1 1 1 1 2 1 1 1 2 2 2 1 2 1 2 3 1 1 1 1 1 1 2 2 3 1 1 2 1 1 2 1 2 1 1 1 1
"10514" 3 2 2 2 1 2 3 2 2 2 1 2 2 3 1 2 1 2 1 2 2 2 3 2 2 1 2 3 1 1 2 2 1 1 1 2 1 1 2 1 2 2 1 1 1 1 1 1 2 1 1 1 2 2 2 1 2 1 2 3 1 1 1 1 1 2 2 2 3 1 1 2 1 2 2 1 2 1 2 1 1
"10515" 3 2 2 2 1 2 3 1 2 2 1 2 2 3 1 2 1 2 1 2 2 2 3 2 2 1 2 3 1 1 2 2 1 1 1 2 1 1 2 1 2 2 1 1 1 1 1 1 2 1 1 1 2 2 2 1 2 1 2 3 1 1 1 1 1 2 2 2 3 1 1 2 1 2 2 1 2 1 2 1 1
"10516" 3 2 2 2 1 2 3 1 2 1 1 2 1 2 1 2 1 1 1 2 1 2 3 1 2 1 2 2 1 1 1 2 1 1 1 2 1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 1 1 2 1 1 2 1 1 2 1 1 1 1 1 1 2 2 3 1 1 2 1 1 2 1 2 1 1 1 1
"10517" 3 2 2 3 1 2 3 1 2 2 1 2 1 3 1 2 1 1 1 2 1 2 3 2 2 1 2 3 1 1 1 2 1 1 1 2 1 1 1 1 2 1 1 1 1 1 1 1 2 1 1 1 2 3 2 1 2 1 1 3 1 1 1 1 1 1 2 2 3 1 1 2 1 1 2 1 2 1 1 1 1
"10518" 3 2 2 3 1 2 3 1 2 2 1 2 2 3 1 2 1 1 1 2 2 2 3 2 2 1 2 3 1 1 2 2 1 1 1 2 1 1 1 1 2 2 1 1 1 1 1 1 2 1 1 1 2 2 2 1 2 1 2 3 1 1 1 1 1 2 2 2 3 1 1 2 1 2 2 1 2 1 1 1 1
"10519" 3 2 2 2 1 2 3 1 2 2 1 2 1 3 1 2 1 1 1 2 1 2 3 2 2 1 2 2 1 1 2 2 1 1 1 2 1 1 1 1 2 1 1 1 1 1 1 1 2 1 1 1 2 2 2 1 2 1 1 2 1 1 1 1 1 1 2 2 3 1 1 2 1 1 2 1 2 1 1 1 1
"10520" 3 2 2 3 1 2 3 1 2 2 1 2 2 3 1 2 1 2 1 2 2 2 3 2 2 1 2 3 1 1 2 2 1 1 1 2 1 1 2 1 2 2 1 1 1 1 1 1 2 1 1 1 2 2 2 1 2 1 2 3 1 1 1 1 1 2 2 2 3 1 1 3 1 2 2 1 2 1 2 1 1
"10521" 3 2 2 2 1 2 3 1 2 2 1 2 2 3 1 2 1 1 1 2 1 2 3 2 2 1 2 2 1 1 2 2 1 1 1 2 1 1 1 1 2 1 1 1 1 1 1 1 2 1 1 1 2 2 2 1 2 1 1 2 1 1 1 1 1 1 2 2 3 1 1 2 1 1 2 1 2 1 1 1 1
"10522" 3 2 2 2 1 2 3 1 2 2 1 2 2 3 1 2 1 1 1 2 1 2 3 2 2 1 2 2 1 1 2 2 1 1 1 2 1 1 1 1 2 1 1 1 1 1 1 1 2 1 1 1 2 2 2 1 2 1 1 2 1 1 1 1 1 1 2 2 3 1 1 2 1 1 2 1 2 1 1 1 1
"10523" 3 2 2 2 1 2 3 2 2 2 1 2 2 3 1 2 1 2 1 2 2 2 3 2 2 1 2 3 1 1 2 2 1 1 1 2 1 1 2 1 2 2 1 1 1 1 1 1 2 1 1 1 2 2 2 1 2 1 2 3 1 1 1 1 1 2 2 2 3 1 1 2 1 2 2 1 2 1 2 1 1
"10524" 3 2 2 2 1 2 3 1 2 2 1 2 1 3 1 2 1 1 1 2 1 2 3 1 2 1 2 3 1 1 2 2 1 1 1 2 1 1 1 1 2 1 1 1 1 1 1 1 2 1 1 1 2 2 2 1 2 1 1 2 1 1 1 1 1 1 2 2 3 1 1 2 1 1 2 1 2 1 1 1 1
"10525" 3 2 2 3 1 2 3 1 2 2 1 2 2 3 1 2 1 1 1 2 2 2 3 1 2 1 2 3 1 1 2 2 1 1 1 2 1 1 1 1 2 2 1 1 1 1 1 1 2 1 1 1 2 2 2 1 2 1 2 3 1 1 1 1 1 2 2 2 3 1 1 2 1 2 2 1 2 1 1 1 1
"10526" 3 2 2 2 1 2 3 1 2 2 1 2 2 3 1 2 1 1 1 2 2 2 3 2 2 1 2 3 1 1 2 2 1 1 1 2 1 1 1 1 2 1 1 1 1 1 1 1 2 1 1 1 2 2 2 1 2 1 1 3 1 1 1 1 1 1 2 2 3 1 1 3 1 1 2 1 2 1 1 1 1
"10527" 3 2 2 2 1 2 3 2 2 2 1 2 2 3 1 2 1 2 1 2 2 2 3 2 2 1 2 3 1 1 2 2 1 1 1 2 1 1 2 1 2 2 1 1 1 1 1 1 2 1 1 1 2 2 2 1 2 1 2 3 1 1 1 1 1 2 2 2 3 1 1 2 1 2 2 1 2 1 2 1 1
"10528" 3 2 2 2 1 2 3 2 2 2 1 2 2 3 1 2 1 2 1 2 1 2 3 2 2 1 2 3 1 1 2 2 1 1 1 2 1 1 2 1 2 2 1 1 1 1 1 1 2 1 1 1 2 2 2 1 2 1 2 3 1 1 1 1 1 2 2 2 3 1 1 2 1 2 2 1 2 1 2 1 1
"10529" 3 2 2 2 1 2 3 2 2 2 1 2 2 3 1 2 1 2 1 2 2 2 3 2 2 1 2 3 1 1 2 2 1 1 1 2 1 1 2 1 2 2 1 1 1 1 1 1 2 1 1 1 2 2 2 1 2 1 2 3 1 1 1 1 1 2 2 2 3 1 1 2 1 2 2 1 2 1 2 1 1
"10530" 3 2 2 2 1 2 3 2 2 2 1 2 2 3 1 2 1 1 1 2 2 2 3 2 2 1 2 3 1 1 2 2 1 1 1 2 1 1 1 1 2 2 1 1 1 1 1 1 2 1 1 1 2 2 2 1 2 1 2 3 1 1 1 1 1 2 2 2 3 1 1 2 1 2 2 1 2 1 1 1 1
"10531" 3 2 2 2 1 2 3 2 2 2 1 2 2 3 1 2 1 1 1 2 2 2 3 2 2 1 2 3 1 1 2 2 1 1 1 2 1 1 1 1 2 1 1 1 1 1 1 1 2 1 1 1 2 2 2 1 2 1 1 3 1 1 1 1 1 1 2 2 3 1 1 2 1 1 2 1 2 1 1 1 1
"10532" 3 1 2 2 1 2 3 1 2 2 1 2 2 3 1 2 1 1 1 2 1 2 3 1 2 1 2 3 1 1 1 2 1 1 1 2 1 1 1 1 2 1 1 1 1 1 1 1 2 1 1 1 1 2 2 1 2 1 1 2 1 1 1 1 1 1 2 2 3 1 1 2 1 1 2 1 2 1 1 1 1
"10533" 3 2 2 2 1 2 3 1 2 2 1 2 1 3 1 2 1 1 1 2 1 2 3 1 2 1 2 3 1 1 2 2 1 1 1 2 1 1 1 1 2 1 1 1 1 1 1 1 2 1 1 1 2 2 2 1 2 1 1 2 1 1 1 1 1 1 2 2 3 1 1 2 1 1 2 1 2 1 1 1 1
"10534" 3 2 2 2 1 2 3 1 2 2 1 2 1 3 1 2 1 1 1 2 1 2 3 1 2 1 2 2 1 1 1 2 1 1 1 2 1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 1 1 2 2 1 2 1 1 2 1 1 1 1 1 1 2 2 3 1 1 2 1 1 2 1 2 1 1 1 1
"10535" 3 2 2 2 1 2 3 1 2 2 1 2 1 3 1 2 1 1 1 2 1 2 3 2 2 1 2 3 1 1 2 2 1 1 1 2 1 1 1 1 2 1 1 1 1 1 1 1 2 1 1 1 2 2 2 1 2 1 1 2 1 1 1 1 1 1 2 2 3 1 1 2 1 1 2 1 2 1 1 1 1
"10536" 3 2 2 2 1 2 3 1 2 2 1 2 2 3 1 2 1 1 1 2 1 2 3 2 2 1 2 3 1 1 2 2 1 1 1 2 1 1 1 1 2 1 1 1 1 1 1 1 2 1 1 1 2 2 2 1 2 1 1 2 1 1 1 1 1 1 2 2 3 1 1 2 1 1 2 1 2 1 1 1 1
"10537" 3 2 2 3 1 2 3 1 2 2 1 2 2 3 1 2 1 2 1 2 1 2 3 2 2 1 2 3 1 1 2 2 1 1 1 2 1 1 2 1 2 2 1 1 1 1 1 1 2 1 1 1 2 2 2 1 2 1 2 3 1 1 1 1 1 2 2 2 3 1 1 2 1 2 2 1 2 1 2 1 1
"10538" 3 2 2 3 1 2 3 1 2 2 1 2 2 3 1 2 1 2 1 2 1 2 3 2 2 1 2 3 1 1 2 2 1 1 1 2 1 1 2 1 2 2 1 1 1 1 1 1 2 1 1 1 2 2 2 1 2 1 2 3 1 1 1 1 1 2 2 2 3 1 1 3 1 2 2 1 2 1 2 1 1
"10539" 3 2 2 3 1 2 3 2 2 2 1 2 2 3 1 2 1 2 1 2 2 3 3 2 2 1 2 3 1 1 2 2 1 1 1 2 1 1 2 1 2 2 1 1 1 1 1 1 2 1 1 1 2 2 2 1 2 1 2 3 1 1 1 1 1 2 2 2 3 1 1 3 1 2 2 1 2 1 2 1 1
"10540" 3 2 2 2 1 2 3 1 2 2 1 2 2 3 1 2 1 1 1 2 1 2 3 2 2 1 2 3 1 1 2 2 1 1 1 2 1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 1 2 2 2 1 2 1 1 2 1 1 1 1 1 1 2 2 3 1 1 2 1 1 2 1 2 1 1 1 1
"10541" 3 2 2 3 1 2 3 1 2 2 1 2 2 3 1 3 1 2 1 2 2 2 3 2 3 1 2 3 1 1 2 2 1 1 1 2 1 1 2 1 2 2 1 1 1 1 1 1 2 1 1 1 2 2 2 1 2 1 2 3 1 1 1 1 1 2 2 2 3 1 1 3 1 2 2 1 3 1 2 1 1
"10542" 3 2 2 2 1 2 2 1 2 2 1 2 1 2 1 2 1 1 1 2 1 2 3 2 2 1 2 2 1 1 1 2 1 1 1 2 1 1 1 1 2 1 1 1 1 1 1 1 2 1 1 1 1 2 2 1 2 1 1 2 1 1 1 1 1 1 2 2 3 1 1 2 1 1 2 1 2 1 1 1 1
"10543" 3 2 2 2 1 2 2 1 2 2 1 2 1 2 1 2 1 1 1 2 1 2 3 1 2 1 2 2 1 1 1 2 1 1 1 2 1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 1 1 2 2 1 2 1 1 2 1 1 1 1 1 1 2 2 3 1 1 2 1 1 2 1 2 1 1 1 1
"10544" 3 2 2 3 1 2 3 1 2 2 1 2 2 3 1 2 1 1 1 2 2 3 3 2 2 1 2 3 1 1 2 2 1 1 1 2 1 1 1 1 2 2 1 1 1 1 1 1 2 1 1 1 2 2 2 1 2 1 2 3 1 1 1 1 1 2 2 2 3 1 1 3 1 2 2 1 2 1 1 1 1
"10545" 3 2 2 2 1 2 2 1 2 2 1 2 1 2 1 2 1 1 1 2 1 2 3 2 2 1 2 2 1 1 2 2 1 1 1 2 1 1 1 1 2 1 1 1 1 1 1 1 2 1 1 1 2 2 2 1 2 1 1 2 1 1 1 1 1 1 2 2 3 1 1 2 1 1 2 1 2 1 1 1 1
"10546" 3 2 2 2 1 2 2 1 2 2 1 2 1 2 1 2 1 1 1 2 1 2 3 2 2 1 2 2 1 1 2 2 1 1 1 2 1 1 1 1 2 1 1 1 1 1 1 1 2 1 1 1 2 2 2 1 2 1 1 2 1 1 1 1 1 1 2 2 3 1 1 2 1 1 2 1 2 1 1 1 1
"10547" 3 2 2 2 1 2 2 1 2 2 1 2 1 3 1 2 1 1 1 2 1 3 3 2 2 1 2 2 1 1 2 2 1 1 1 2 1 1 1 1 2 1 1 1 1 1 1 1 2 1 1 1 2 2 2 1 2 1 1 2 1 1 1 1 1 1 2 2 3 1 1 2 1 1 2 1 2 1 1 1 1
"10548" 3 2 2 2 1 2 3 1 2 2 1 2 1 2 1 2 1 1 1 2 1 2 3 1 2 1 2 3 1 1 1 2 1 1 1 2 1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 1 1 2 2 1 2 1 1 2 1 1 1 1 1 1 2 2 3 1 1 2 1 1 2 1 2 1 1 1 1
"10549" 3 2 2 2 1 2 3 2 2 2 1 2 2 3 1 2 1 2 1 2 1 2 3 2 2 1 2 2 1 1 2 2 1 1 1 2 1 1 2 1 2 1 1 1 1 1 1 1 2 1 1 1 2 2 2 1 2 1 1 2 1 1 1 1 1 1 2 2 3 1 1 2 1 1 2 1 2 1 2 1 1
"10550" 3 2 2 2 1 2 3 1 2 2 1 2 2 3 1 2 1 1 1 2 1 2 3 2 2 1 2 3 1 1 2 2 1 1 1 2 1 1 1 1 2 1 1 1 1 1 1 1 2 1 1 1 2 2 2 1 2 1 2 3 1 1 1 1 1 1 2 2 3 1 1 2 1 1 2 1 2 1 1 1 1
"10551" 3 2 2 2 1 2 3 1 2 2 1 2 2 3 1 2 1 1 1 2 1 2 3 2 2 1 2 3 1 1 2 2 1 1 1 2 1 1 1 1 2 1 1 1 1 1 1 1 2 1 1 1 2 2 2 1 2 1 2 3 1 1 1 1 1 1 2 2 3 1 1 2 1 1 2 1 2 1 1 1 1
"10552" 3 1 2 2 1 2 3 1 2 2 1 2 1 3 1 2 1 1 1 2 1 2 3 1 2 1 2 3 1 1 1 2 1 1 1 2 1 1 1 1 2 1 1 1 1 1 1 1 2 1 1 1 1 2 2 1 2 1 1 2 1 1 1 1 1 1 2 2 3 1 1 2 1 1 2 1 2 1 1 1 1
"10553" 3 2 2 2 1 2 3 1 2 2 1 2 1 2 1 2 1 1 1 2 1 2 3 1 2 1 2 3 1 1 1 2 1 1 1 2 1 1 1 1 2 1 1 1 1 1 1 1 2 1 1 1 1 2 2 1 2 1 1 2 1 1 1 1 1 1 2 2 3 1 1 2 1 1 2 1 2 1 1 1 1
"10554" 3 2 2 2 1 2 3 1 2 2 1 2 2 3 1 2 1 1 1 2 2 2 3 2 2 1 2 3 1 1 2 2 1 1 1 2 1 1 1 1 2 1 1 1 1 1 1 1 2 1 1 1 2 2 2 1 2 1 2 3 1 1 1 1 1 1 2 2 3 1 1 3 1 1 2 1 2 1 1 1 1
"10555" 3 2 2 2 1 2 3 1 2 2 1 2 2 3 1 2 1 1 1 2 2 2 3 2 2 1 2 3 1 1 2 2 1 1 1 2 1 1 1 1 2 2 1 1 1 1 1 1 2 1 1 1 2 2 2 1 2 1 2 3 1 1 1 1 1 2 2 2 3 1 1 3 1 2 2 1 2 1 1 1 1
"10556" 3 1 2 2 1 2 3 1 2 2 1 2 1 2 1 2 1 1 1 2 1 2 3 1 2 1 2 2 1 1 2 2 1 1 1 2 1 1 1 1 2 1 1 1 1 1 1 1 2 1 1 1 2 2 2 1 2 1 1 2 1 1 1 1 1 1 2 2 3 1 1 2 1 1 2 1 2 1 1 1 1
"10557" 3 1 2 3 1 2 3 1 2 1 1 2 1 2 1 2 1 1 1 2 1 2 3 1 2 1 2 3 1 1 1 2 1 1 1 2 1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 1 1 2 1 1 2 1 1 2 1 1 1 1 1 1 2 2 3 1 1 2 1 1 2 1 2 1 1 1 1
"10558" 3 1 2 3 1 2 3 1 2 1 1 2 1 3 1 2 1 1 1 2 1 2 3 1 2 1 2 3 1 1 1 2 1 1 1 2 1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 1 1 2 1 1 2 1 1 2 1 1 1 1 1 1 2 2 3 1 1 2 1 1 2 1 2 1 1 1 1
"10559" 3 2 2 3 1 2 3 1 2 2 1 2 2 3 1 2 1 2 1 2 1 2 3 1 2 1 2 3 1 1 1 2 1 1 1 2 1 1 2 1 2 1 1 1 1 1 1 1 2 1 1 1 2 3 2 1 2 1 2 3 1 1 1 1 1 1 2 2 3 1 1 2 1 1 2 1 2 1 2 1 1
"10560" 3 2 2 2 1 2 3 1 2 2 1 2 1 3 1 2 1 1 1 2 1 2 3 1 2 1 2 2 1 1 2 2 1 1 1 2 1 1 1 1 2 1 1 1 1 1 1 1 2 1 1 1 2 2 2 1 2 1 1 2 1 1 1 1 1 1 2 2 3 1 1 2 1 1 2 1 2 1 1 1 1
"10561" 3 1 2 2 1 2 3 1 2 2 1 2 1 3 1 2 1 1 1 2 1 2 3 1 2 1 2 3 1 1 1 2 1 1 1 2 1 1 1 1 2 1 1 1 1 1 1 1 2 1 1 1 1 2 2 1 2 1 1 2 1 1 1 1 1 1 2 2 3 1 1 2 1 1 2 1 2 1 1 1 1
"10562" 3 2 1 2 1 2 3 1 2 2 1 2 1 3 1 2 1 2 1 2 1 2 3 1 2 1 2 2 1 1 1 2 1 1 1 2 1 1 2 1 2 1 1 1 1 1 1 1 2 1 1 1 1 2 2 1 2 1 1 2 1 1 1 1 1 1 2 1 3 1 1 2 1 1 2 1 2 1 2 1 1
"10563" 3 2 2 3 1 2 3 2 2 2 2 2 2 3 1 3 1 1 1 2 2 2 3 2 3 1 2 3 1 1 2 3 1 1 1 3 1 1 1 1 1 1 1 1 1 1 1 1 3 1 1 1 2 2 2 2 3 1 2 3 1 1 1 1 1 2 2 2 3 1 1 3 1 2 3 1 3 1 1 1 1
"10564" 3 2 2 3 1 2 3 2 2 2 2 2 2 3 1 3 1 1 1 2 2 3 3 2 2 2 2 3 1 1 2 2 1 1 1 3 1 1 1 1 1 1 1 1 1 1 1 1 3 1 1 1 2 2 2 2 2 2 2 3 1 1 1 1 1 2 2 2 3 1 1 3 1 1 3 1 3 1 1 1 1
"10565" 3 2 2 3 1 2 3 2 3 2 1 2 2 3 1 3 1 1 1 2 1 2 3 2 2 1 2 3 1 1 1 2 1 1 1 2 1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 1 2 3 2 1 2 1 2 3 1 1 1 1 1 1 2 2 3 1 1 3 1 1 2 1 3 1 1 1 1
"10566" 3 2 2 3 1 2 3 2 2 2 1 2 2 3 1 2 1 1 1 2 2 2 3 2 2 1 2 3 1 1 2 2 1 1 1 2 1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 1 2 2 2 1 2 1 1 3 1 1 1 1 1 1 2 2 3 1 1 3 1 1 2 1 2 1 1 1 1
"10567" 3 2 2 2 2 2 3 2 2 2 2 2 2 3 1 3 1 1 1 2 2 2 3 2 2 2 2 3 1 1 2 2 1 1 1 2 1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 1 2 2 2 2 2 1 1 3 1 1 1 1 1 1 2 2 3 1 1 3 1 1 2 1 3 1 1 1 1
"10568" 3 2 2 3 1 2 3 2 3 2 1 2 2 3 1 2 1 2 1 2 2 2 3 2 2 1 2 3 1 1 2 2 1 1 1 2 1 1 2 1 2 2 1 1 1 1 1 1 2 1 1 1 2 3 2 1 2 1 2 3 1 1 1 1 1 2 3 2 3 1 1 3 1 2 2 1 2 1 2 1 1
"10569" 3 2 2 3 1 2 3 2 2 2 1 2 2 3 1 2 1 2 1 2 2 2 3 2 2 1 2 3 1 1 2 2 1 1 1 2 1 1 2 1 2 2 1 1 1 1 1 1 2 1 1 1 2 2 2 1 2 1 2 3 1 1 1 1 1 2 2 2 3 1 1 2 1 2 2 1 2 1 2 1 1
"10570" 3 2 2 2 1 2 3 1 2 1 1 2 1 3 1 2 1 1 1 2 1 2 3 1 2 1 2 3 1 1 1 2 1 1 1 2 1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 1 1 2 1 1 2 1 1 2 1 1 1 1 1 1 2 2 3 1 1 2 1 1 2 1 2 1 1 1 1
"10571" 3 2 2 2 1 2 2 2 2 2 1 2 2 3 1 2 1 2 1 2 2 2 3 2 2 1 2 2 1 1 2 2 1 1 1 2 1 1 2 1 2 2 1 1 1 1 1 1 2 1 1 1 2 2 2 1 2 1 2 2 1 1 1 1 1 2 2 2 3 1 1 2 1 2 2 1 2 1 2 1 1
"10572" 3 2 2 3 1 2 3 1 2 2 1 2 2 3 1 2 1 2 1 2 1 2 3 2 2 1 2 3 1 1 2 2 1 1 1 2 1 1 2 1 2 1 1 1 1 1 1 1 2 1 1 1 2 3 2 1 2 1 2 3 1 1 1 1 1 1 2 2 3 1 1 2 1 1 2 1 2 1 2 1 1
"10573" 3 2 2 2 2 2 3 2 2 2 2 2 2 3 1 3 1 1 1 2 2 2 3 2 2 2 2 3 1 1 2 2 1 1 1 2 1 1 1 1 2 2 1 1 1 1 1 1 2 1 1 1 2 2 2 2 2 1 1 3 1 1 1 1 1 2 2 2 3 1 1 3 1 2 2 1 3 1 1 1 1
"10574" 3 2 2 3 1 2 3 2 2 2 1 2 2 3 1 2 1 1 1 2 2 2 3 2 2 1 2 3 1 1 2 2 1 1 1 2 1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 1 2 2 2 1 2 1 2 3 1 1 1 1 1 1 2 2 3 1 1 3 1 1 2 1 2 1 1 1 1
"10575" 3 2 2 2 1 2 3 1 2 2 1 2 2 3 1 2 1 1 1 2 2 2 3 2 2 1 2 3 1 1 2 2 1 1 1 2 1 1 1 1 2 1 1 1 1 1 1 1 2 1 1 1 2 2 2 1 2 1 2 3 1 1 1 1 1 1 2 2 3 1 1 2 1 1 2 1 2 1 1 1 1
"10576" 3 2 2 2 1 2 2 1 2 2 1 2 1 2 1 2 1 1 1 2 1 2 3 2 2 1 2 2 1 1 2 2 1 1 1 2 1 1 1 1 2 1 1 1 1 1 1 1 2 1 1 1 2 2 2 1 2 1 1 2 1 1 1 1 1 1 2 2 3 1 1 2 1 1 2 1 2 1 1 1 1
"10577" 3 2 2 3 1 2 3 1 2 2 1 2 2 3 1 2 1 1 1 2 2 2 3 2 2 1 2 3 1 1 2 2 1 1 1 2 1 1 1 1 2 2 1 1 1 1 1 1 2 1 1 1 2 2 2 1 2 1 2 3 1 1 1 1 1 2 2 2 3 1 1 3 1 2 2 1 2 1 1 1 1
"10578" 3 2 2 3 1 2 3 2 2 2 1 2 2 3 1 2 1 1 1 2 2 2 3 2 2 1 2 3 1 1 2 2 1 1 1 2 1 1 1 1 2 2 1 1 1 1 1 1 2 1 1 1 2 2 2 1 2 1 2 3 1 1 1 1 1 2 2 2 3 1 1 3 1 2 2 1 2 1 1 1 1
"10579" 3 2 2 3 1 2 3 1 2 2 1 2 2 3 1 2 1 1 1 2 2 2 3 2 2 1 2 3 1 1 2 2 1 1 1 2 1 1 1 1 2 1 1 1 1 1 1 1 2 1 1 1 2 2 2 1 2 1 2 3 1 1 1 1 1 1 2 2 3 1 1 2 1 1 2 1 2 1 1 1 1
"10580" 3 1 2 2 1 2 3 1 2 2 1 2 1 3 1 2 1 1 1 2 1 2 3 1 2 1 2 3 1 1 2 2 1 1 1 2 1 1 1 1 2 1 1 1 1 1 1 1 2 1 1 1 2 2 2 1 2 1 1 3 1 1 1 1 1 1 2 2 3 1 1 2 1 1 2 1 2 1 1 1 1
"10581" 3 2 2 2 1 2 3 2 2 2 1 2 2 3 1 2 1 1 1 2 1 2 3 2 2 1 2 2 1 1 2 2 1 1 1 2 1 1 1 1 2 1 1 1 1 1 1 1 2 1 1 1 2 2 2 1 2 1 1 2 1 1 1 1 1 1 2 2 3 1 1 2 1 1 2 1 2 1 1 1 1
"10582" 3 2 2 2 1 2 3 1 2 2 1 2 2 3 1 2 1 1 1 2 1 2 3 1 2 1 2 3 1 1 2 2 1 1 1 2 1 1 1 1 2 1 1 1 1 1 1 1 2 1 1 1 2 2 2 1 2 1 2 3 1 1 1 1 1 1 2 2 3 1 1 2 1 1 2 1 2 1 1 1 1
"10583" 3 2 2 2 1 2 3 1 2 2 1 2 2 3 1 2 1 1 1 2 1 2 3 1 2 1 2 3 1 1 2 2 1 1 1 2 1 1 1 1 2 1 1 1 1 1 1 1 2 1 1 1 2 2 2 1 2 1 1 2 1 1 1 1 1 1 2 2 3 1 1 2 1 1 2 1 2 1 1 1 1
"10584" 3 1 2 2 1 2 3 1 2 2 1 2 2 3 1 2 1 2 1 2 1 2 3 1 2 1 2 3 1 1 2 2 1 1 1 2 1 1 2 1 2 1 1 1 1 1 1 1 2 1 1 1 2 2 2 1 2 1 2 3 1 1 1 1 1 1 2 2 3 1 1 2 1 1 2 1 2 1 2 1 1
"10585" 3 2 2 2 1 2 3 1 2 2 1 2 1 3 1 2 1 1 1 2 1 2 3 1 2 1 2 2 1 1 1 2 1 1 1 2 1 1 1 1 2 1 1 1 1 1 1 1 2 1 1 1 1 2 2 1 2 1 1 2 1 1 1 1 1 1 2 2 3 1 1 2 1 1 2 1 2 1 1 1 1
"10586" 3 2 2 3 1 2 3 2 3 2 1 2 2 3 1 2 1 1 1 2 1 2 3 2 2 1 2 3 1 1 2 2 1 1 1 2 1 1 1 1 2 1 1 1 1 1 1 1 2 1 1 1 2 3 2 1 2 1 2 3 1 1 1 1 1 1 2 2 3 1 1 2 1 1 2 1 2 1 1 1 1
"10587" 3 2 2 3 1 2 3 2 3 2 1 2 2 3 1 2 1 1 1 2 1 2 3 1 2 1 2 3 1 1 1 2 1 1 1 2 1 1 1 1 2 1 1 1 1 1 1 1 2 1 1 1 2 3 2 1 2 1 2 3 1 1 1 1 1 1 2 2 3 1 1 2 1 1 2 1 2 1 1 1 1
"10588" 3 2 2 2 1 2 3 1 2 2 1 2 2 3 1 2 1 2 1 2 2 2 3 1 2 1 2 3 1 1 2 2 1 1 1 2 1 1 2 1 2 2 1 1 1 1 1 1 2 1 1 1 2 2 2 1 2 1 2 3 1 1 1 1 1 2 2 2 3 1 1 2 1 2 2 1 2 1 2 1 1
"10589" 3 2 2 2 1 2 3 1 2 2 1 2 2 3 1 2 1 2 1 2 1 2 3 1 2 1 2 3 1 1 2 2 1 1 1 2 1 1 2 1 2 2 1 1 1 1 1 1 2 1 1 1 2 2 2 1 2 1 2 3 1 1 1 1 1 2 2 2 3 1 1 2 1 2 2 1 2 1 2 1 1
"10590" 3 2 2 2 1 2 3 1 2 2 1 2 2 3 1 2 1 1 1 2 1 2 3 1 2 1 2 2 1 1 2 2 1 1 1 2 1 1 1 1 2 1 1 1 1 1 1 1 2 1 1 1 2 2 2 1 2 1 1 2 1 1 1 1 1 1 2 2 3 1 1 2 1 1 2 1 2 1 1 1 1
"10591" 3 2 2 3 1 2 3 2 3 2 1 2 2 3 1 2 1 1 1 2 1 2 3 2 2 1 2 3 1 1 2 2 1 1 1 2 1 1 1 1 2 1 1 1 1 1 1 1 2 1 1 1 2 3 2 1 2 1 2 3 1 1 1 1 1 2 3 2 3 1 1 3 1 1 2 1 2 1 1 1 1
